nhaneslargesample.csv:598,\questionnaire\food component recall\Swordfish eaten during past 30 days\,,NUMERIC,
nhaneslargesample.csv:599,\questionnaire\food component recall\# of times swordfish eaten past 30 days\,,TEXT,
nhaneslargesample.csv:600,\questionnaire\food component recall\Trout eaten during past 30 days\,,NUMERIC,
nhaneslargesample.csv:601,\questionnaire\food component recall\# of times trout eaten in past 30 days\,,TEXT,
nhaneslargesample.csv:602,\questionnaire\food component recall\Walleye eaten during past 30 days\,,NUMERIC,
nhaneslargesample.csv:603,\questionnaire\food component recall\# of times walleye eaten in past 30 days\,,TEXT,
nhaneslargesample.csv:604,\questionnaire\food component recall\Other fish eaten during past 30 days\,,NUMERIC,
nhaneslargesample.csv:605,\questionnaire\food component recall\# of times other fish eaten past 30 days\,,NUMERIC,
nhaneslargesample.csv:606,\questionnaire\food component recall\Other unknown fish eaten in past 30 days\,,NUMERIC,
nhaneslargesample.csv:607,\questionnaire\food component recall\# of times other unknown fish eaten\,,NUMERIC,
nhaneslargesample.csv:608,\questionnaire\food component recall\Refused on fish eaten past 30 days\,,NUMERIC,
nhaneslargesample.csv:1074,\questionnaire\food component recall\Plain carbonated water (gm)\,,TEXT,
nhaneslargesample.csv:1075,\questionnaire\food component recall\Dietary recall status\,,TEXT,
nhaneslargesample.csv:1076,\questionnaire\food component recall\Main respondent for the interview\,,TEXT,
nhaneslargesample.csv:1089,\questionnaire\food component recall\Weight Loss Diet\,,TEXT,
nhaneslargesample.csv:1090,\questionnaire\food component recall\Low fat Diet\,,TEXT,
nhaneslargesample.csv:1091,\questionnaire\food component recall\Low salt Diet\,,TEXT,
nhaneslargesample.csv:1092,\questionnaire\food component recall\Sugarfree Diet\,,TEXT,
nhaneslargesample.csv:1093,\questionnaire\food component recall\Low fiber Diet\,,TEXT,
nhaneslargesample.csv:1094,\questionnaire\food component recall\High fiber Diet\,,TEXT,
nhaneslargesample.csv:1095,\questionnaire\food component recall\Diabetic Diet\,,TEXT,
nhaneslargesample.csv:1096,\questionnaire\food component recall\Weight-gain Diet\,,TEXT,
nhaneslargesample.csv:609,\questionnaire\food component recall\Sodium (mg)\,,NUMERIC,
nhaneslargesample.csv:288,\questionnaire\alcohol use\drink 5 in a day\,,NUMERIC,
nhaneslargesample.csv:642,\questionnaire\supplement use\DSDCOUNT\,,NUMERIC,
nhaneslargesample.csv:292,\questionnaire\street drug\Ever used cocaine or other street drug\,,NUMERIC,
nhaneslargesample.csv:293,\questionnaire\street drug\#days used street drugs over past year\,,NUMERIC,
nhaneslargesample.csv:294,\questionnaire\street drug\Ever used a needle to take street drugs\,,NUMERIC,
nhaneslargesample.csv:295,\questionnaire\street drug\#days used needle for street drugs/year\,,TEXT,
nhaneslargesample.csv:939,\questionnaire\street drug\Ever used marijuana or hashish\,,TEXT,
nhaneslargesample.csv:940,\questionnaire\street drug\Age when first tried marijuana\,,TEXT,
nhaneslargesample.csv:941,\questionnaire\street drug\# days used marijuana or hashish/month\,,TEXT,
nhaneslargesample.csv:942,\questionnaire\street drug\Ever used cocaine/heroin/methamphetamine\,,TEXT,
nhaneslargesample.csv:943,\questionnaire\street drug\Ever use any form of cocaine\,,TEXT,
nhaneslargesample.csv:944,\questionnaire\street drug\Age first used cocaine\,,TEXT,
nhaneslargesample.csv:945,\questionnaire\street drug\# of time you used cocaine\,,TEXT,
nhaneslargesample.csv:946,\questionnaire\street drug\# of days used cocaine/month\,,TEXT,
nhaneslargesample.csv:947,\questionnaire\street drug\Ever used heroin\,,TEXT,
nhaneslargesample.csv:948,\questionnaire\street drug\Age first used heroin\,,TEXT,
nhaneslargesample.csv:949,\questionnaire\street drug\# of days used heroin/month\,,TEXT,
nhaneslargesample.csv:950,\questionnaire\street drug\Ever used methamphetamine\,,TEXT,
nhaneslargesample.csv:951,\questionnaire\street drug\Age first used methamphetamine\,,TEXT,
nhaneslargesample.csv:952,\questionnaire\street drug\# times used methamphetamine\,,TEXT,
nhaneslargesample.csv:953,\questionnaire\street drug\# days used methamphetamine/month\,,TEXT,
nhaneslargesample.csv:954,\questionnaire\street drug\Ever use a needle to inject illegal drug\,,TEXT,
nhaneslargesample.csv:739,\examination\body measures\Total BMD (g/cm^2)\,,NUMERIC,
nhaneslargesample.csv:738,\examination\body measures\Total Fat (g)\,,NUMERIC,
nhaneslargesample.csv:737,\examination\body measures\Total Lean excl BMC (g)\,,NUMERIC,
nhaneslargesample.csv:735,\examination\body measures\Trunk Lean excl BMC (g)\,,NUMERIC,
nhaneslargesample.csv:734,\examination\body measures\Head BMD (g/cm^2)\,,NUMERIC,
nhaneslargesample.csv:732,\examination\body measures\Lumber Spine BMD (g/cm^2)\,,NUMERIC,
nhaneslargesample.csv:733,\examination\body measures\Lumber Pelvis BMD (g/cm^2)\,,NUMERIC,
nhaneslargesample.csv:736,\examination\body measures\Trunk Fat (g)\,,NUMERIC,
nhaneslargesample.csv:1,\demographics\education\,,NUMERIC,
nhaneslargesample.csv:1003,\questionnaire\pharmaceutical\ENALAPRIL\,,TEXT,
nhaneslargesample.csv:333,\questionnaire\pharmaceutical\ENALAPRIL_MALEATE\,,NUMERIC,
nhaneslargesample.csv:1009,\questionnaire\pharmaceutical\ESCITALOPRAM\,,TEXT,
nhaneslargesample.csv:989,\questionnaire\pharmaceutical\ESOMEPRAZOLE\,,TEXT,
nhaneslargesample.csv:706,\questionnaire\disease\esophagus_cancer_self_report\,,NUMERIC,
nhaneslargesample.csv:361,\questionnaire\pharmaceutical\ESTRADIOL\,,NUMERIC,
nhaneslargesample.csv:304,\questionnaire\pharmaceutical\ESTROGENS__CONJUGATED\,,NUMERIC,
nhaneslargesample.csv:340,\questionnaire\pharmaceutical\ESTROGENS__CONJUGATED__MEDROXYPROGESTERONE_ACETATE\,,NUMERIC,
nhaneslargesample.csv:387,\questionnaire\pharmaceutical\ETHINYL_ESTRADIOL__LEVONORGESTREL\,,NUMERIC,
nhaneslargesample.csv:1038,\questionnaire\pharmaceutical\ETHINYL_ESTRADIOL__NORETHINDRONE\,,TEXT,
nhaneslargesample.csv:390,\questionnaire\pharmaceutical\ETHINYL_ESTRADIOL__NORGESTIMATE\,,NUMERIC,
nhaneslargesample.csv:742,\questionnaire\disease\Ever arthritis?\,,NUMERIC,
nhaneslargesample.csv:741,\questionnaire\disease\Ever asthma?\,,NUMERIC,
nhaneslargesample.csv:409,\questionnaire\occupation\ever_loud_noise_gt3\,,NUMERIC,
nhaneslargesample.csv:410,\questionnaire\occupation\ever_loud_noise_gt3_2\,,NUMERIC,
nhaneslargesample.csv:744,\questionnaire\disease\Ever osteo arthritis?\,,NUMERIC,
nhaneslargesample.csv:743,\questionnaire\disease\Ever rheumatoid arthritis?\,,NUMERIC,
nhaneslargesample.csv:1046,\questionnaire\pharmaceutical\EZETIMIBE\,,TEXT,
nhaneslargesample.csv:1048,\questionnaire\pharmaceutical\EZETIMIBE__SIMVASTATIN\,,TEXT,
nhaneslargesample.csv:968,\questionnaire\pharmaceutical\FELODIPINE\,,TEXT,
nhaneslargesample.csv:1037,\questionnaire\pharmaceutical\FENOFIBRATE\,,TEXT,
nhaneslargesample.csv:992,\questionnaire\pharmaceutical\FEXOFENADINE\,,TEXT,
nhaneslargesample.csv:346,\questionnaire\pharmaceutical\FEXOFENADINE_HYDROCHLORIDE\,,NUMERIC,
nhaneslargesample.csv:479,\questionnaire\social support\first_degree_support\,,NUMERIC,
nhaneslargesample.csv:1007,\questionnaire\pharmaceutical\FLUOXETINE\,,TEXT,
nhaneslargesample.csv:334,\questionnaire\pharmaceutical\FLUOXETINE_HYDROCHLORIDE\,,NUMERIC,
nhaneslargesample.csv:1028,\questionnaire\pharmaceutical\FLUTICASONE\,,TEXT,
nhaneslargesample.csv:991,\questionnaire\pharmaceutical\FLUTICASONE__SALMETEROL\,,TEXT,
nhaneslargesample.csv:999,\questionnaire\pharmaceutical\FLUTICASONE_NASAL\,,TEXT,
nhaneslargesample.csv:319,\questionnaire\pharmaceutical\FLUTICASONE_PROPIONATE\,,NUMERIC,
nhaneslargesample.csv:383,\questionnaire\pharmaceutical\FLUVASTATIN_SODIUM\,,NUMERIC,
nhaneslargesample.csv:647,\questionnaire\supplement use\FOLIC_ACID_mcg\,,NUMERIC,
nhaneslargesample.csv:1107,\questionnaire\supplement use\FOLIC_ACID_Unknown\,,TEXT,
nhaneslargesample.csv:1030,\questionnaire\pharmaceutical\FOSINOPRIL\,,TEXT,
nhaneslargesample.csv:358,\questionnaire\pharmaceutical\FOSINOPRIL_SODIUM\,,NUMERIC,
nhaneslargesample.csv:300,\questionnaire\pharmaceutical\FUROSEMIDE\,,NUMERIC,
nhaneslargesample.csv:961,\questionnaire\pharmaceutical\GABAPENTIN\,,TEXT,
nhaneslargesample.csv:707,\questionnaire\disease\gallbladder_cancer_self_report\,,NUMERIC,
nhaneslargesample.csv:394,\questionnaire\pharmaceutical\GEMFIBROZIL\,,NUMERIC,
nhaneslargesample.csv:376,\questionnaire\pharmaceutical\GLIMEPIRIDE\,,NUMERIC,
nhaneslargesample.csv:315,\questionnaire\pharmaceutical\GLIPIZIDE\,,NUMERIC,
nhaneslargesample.csv:314,\questionnaire\pharmaceutical\GLYBURIDE\,,NUMERIC,
nhaneslargesample.csv:1039,\questionnaire\pharmaceutical\GLYBURIDE__METFORMIN\,,TEXT,
nhaneslargesample.csv:670,\questionnaire\supplement use\GLYCINE_gm\,,NUMERIC,
nhaneslargesample.csv:669,\questionnaire\supplement use\GLYCINE_mg\,,NUMERIC,
nhaneslargesample.csv:405,\questionnaire\immunization\hepatitis a\,,NUMERIC,
nhaneslargesample.csv:406,\questionnaire\immunization\hepatitis b\,,NUMERIC,
nhaneslargesample.csv:671,\questionnaire\supplement use\HISTIDINE_mg\,,NUMERIC,
nhaneslargesample.csv:279,\questionnaire\housing\painted (12mo)\,,NUMERIC,
nhaneslargesample.csv:280,\questionnaire\housing\house age\,,NUMERIC,
nhaneslargesample.csv:281,\questionnaire\housing\house type\,,NUMERIC,
nhaneslargesample.csv:450,\questionnaire\pharmaceutical\how_long_estrogen\,,NUMERIC,
nhaneslargesample.csv:449,\questionnaire\pharmaceutical\how_long_estrogen_patch\,,TEXT,
nhaneslargesample.csv:448,\questionnaire\pharmaceutical\how_long_estrogen_progestin\,,TEXT,
nhaneslargesample.csv:447,\questionnaire\pharmaceutical\how_long_estrogen_progestin_patch\,,TEXT,
nhaneslargesample.csv:446,\questionnaire\pharmaceutical\how_long_progestin\,,TEXT,
nhaneslargesample.csv:282,\questionnaire\housing\years in house\,,NUMERIC,
nhaneslargesample.csv:264,\laboratory\heavy metals\Mercury, hair (ppm) MDL Version\,,NUMERIC,
nhaneslargesample.csv:265,\laboratory\heavy metals\Mercury, hair (ppm)\,,NUMERIC,
nhaneslargesample.csv:310,\questionnaire\pharmaceutical\HYDROCHLOROTHIAZIDE\,,NUMERIC,
nhaneslargesample.csv:374,\questionnaire\pharmaceutical\HYDROCHLOROTHIAZIDE__LISINOPRIL\,,NUMERIC,
nhaneslargesample.csv:1036,\questionnaire\pharmaceutical\HYDROCHLOROTHIAZIDE__LOSARTAN\,,TEXT,
nhaneslargesample.csv:976,\questionnaire\pharmaceutical\HYDROCHLOROTHIAZIDE__LOSARTAN_POTASSIUM\,,TEXT,
nhaneslargesample.csv:318,\questionnaire\pharmaceutical\HYDROCHLOROTHIAZIDE__TRIAMTERENE\,,NUMERIC,
nhaneslargesample.csv:1049,\questionnaire\pharmaceutical\HYDROCHLOROTHIAZIDE__VALSARTAN\,,TEXT,
nhaneslargesample.csv:393,\questionnaire\pharmaceutical\HYDROCODONE_UNSPECIFIED\,,NUMERIC,
nhaneslargesample.csv:1034,\questionnaire\pharmaceutical\HYDROXYZINE\,,TEXT,
nhaneslargesample.csv:366,\questionnaire\pharmaceutical\HYDROXYZINE_HYDROCHLORIDE\,,NUMERIC,
nhaneslargesample.csv:308,\questionnaire\pharmaceutical\IBUPROFEN\,,NUMERIC,
nhaneslargesample.csv:1164,\demographics\INDFMPIR\,,NUMERIC,
nhaneslargesample.csv:411,\questionnaire\occupation\industry_agriculture\,,TEXT,
nhaneslargesample.csv:412,\questionnaire\occupation\industry_construction\,,NUMERIC,
nhaneslargesample.csv:413,\questionnaire\occupation\industry_manufacturing\,,NUMERIC,
nhaneslargesample.csv:414,\questionnaire\occupation\industry_mining\,,TEXT,
nhaneslargesample.csv:415,\questionnaire\occupation\industry_other\,,NUMERIC,
nhaneslargesample.csv:416,\questionnaire\occupation\industry_transport\,,TEXT,
nhaneslargesample.csv:312,\questionnaire\pharmaceutical\INSULIN\,,NUMERIC,
nhaneslargesample.csv:1044,\questionnaire\pharmaceutical\INSULIN_GLARGINE\,,TEXT,
nhaneslargesample.csv:1040,\questionnaire\pharmaceutical\INSULIN_ISOPHANE\,,TEXT,
nhaneslargesample.csv:372,\questionnaire\pharmaceutical\IPRATROPIUM_BROMIDE\,,NUMERIC,
nhaneslargesample.csv:975,\questionnaire\pharmaceutical\IRBESARTAN\,,TEXT,
nhaneslargesample.csv:672,\questionnaire\supplement use\IRON_mg\,,NUMERIC,
nhaneslargesample.csv:1116,\questionnaire\supplement use\IRON_Trace\,,TEXT,
nhaneslargesample.csv:1117,\questionnaire\supplement use\IRON_Unknown\,,TEXT,
nhaneslargesample.csv:673,\questionnaire\supplement use\ISOLEUCINE_mg\,,NUMERIC,
nhaneslargesample.csv:373,\questionnaire\pharmaceutical\ISOSORBIDE_MONONITRATE\,,NUMERIC,
nhaneslargesample.csv:377,\questionnaire\pharmaceutical\ISOSORBIDE_UNSPECIFIED\,,NUMERIC,
nhaneslargesample.csv:708,\questionnaire\disease\kidney_cancer_self_report\,,NUMERIC,
nhaneslargesample.csv:657,\questionnaire\supplement use\L_ASPARTIC_ACID_gm\,,NUMERIC,
nhaneslargesample.csv:656,\questionnaire\supplement use\L_ASPARTIC_ACID_mg\,,NUMERIC,
nhaneslargesample.csv:668,\questionnaire\supplement use\L_GLUTAMINE_gm\,,NUMERIC,
nhaneslargesample.csv:667,\questionnaire\supplement use\L_GLUTAMINE_mg\,,NUMERIC,
nhaneslargesample.csv:322,\questionnaire\pharmaceutical\LANSOPRAZOLE\,,NUMERIC,
nhaneslargesample.csv:709,\questionnaire\disease\larynx_cancer_self_report\,,NUMERIC,
nhaneslargesample.csv:955,\questionnaire\street drug\last time (days) used cocaine\,,TEXT,
nhaneslargesample.csv:956,\questionnaire\street drug\last time (days) used heroin\,,TEXT,
nhaneslargesample.csv:957,\questionnaire\street drug\last time (days) used marijuana\,,TEXT,
nhaneslargesample.csv:958,\questionnaire\street drug\last time (days) used meth\,,TEXT,
nhaneslargesample.csv:391,\questionnaire\pharmaceutical\LATANOPROST\,,NUMERIC,
nhaneslargesample.csv:1042,\questionnaire\pharmaceutical\LATANOPROST_OPHTHALMIC\,,TEXT,
nhaneslargesample.csv:805,\laboratory\pcbs\PCB199 (ng/g)\,,TEXT,
nhaneslargesample.csv:858,\laboratory\nutrients\a-Tocopherol(umol/L)\,,TEXT,
nhaneslargesample.csv:112,\laboratory\blood\Basophils number\,,NUMERIC,
nhaneslargesample.csv:277,\laboratory\bacterial infection\Cryptosporidium (17kDA)\,,NUMERIC,
nhaneslargesample.csv:276,\laboratory\bacterial infection\Cryptosporidium (27kDA)\,,NUMERIC,
nhaneslargesample.csv:83,\laboratory\heavy metals\Window, FAAS (ug/sq. ft.)\,,NUMERIC,
nhaneslargesample.csv:111,\laboratory\blood\Eosinophils number\,,NUMERIC,
nhaneslargesample.csv:8,\laboratory\viral infection\Hepatitis B surface antigen\,,NUMERIC,
nhaneslargesample.csv:9,\laboratory\viral infection\Hepatitis C antibody (confirmed)\,,NUMERIC,
nhaneslargesample.csv:10,\laboratory\viral infection\Hepatitis D (anti-HDV)\,,NUMERIC,
nhaneslargesample.csv:781,\laboratory\biochemistry\Direct HDL-Cholesterol (mg/dL)\,,TEXT,
nhaneslargesample.csv:232,\laboratory\biochemistry\HDL-cholesterol (mg/dL)\,,NUMERIC,
nhaneslargesample.csv:13,\laboratory\viral infection\HIV antibody test result\,,NUMERIC,
nhaneslargesample.csv:72,\laboratory\biochemistry\LDL-cholesterol (mg/dL)\,,NUMERIC,
nhaneslargesample.csv:108,\laboratory\blood\Lymphocyte number\,,NUMERIC,
nhaneslargesample.csv:109,\laboratory\blood\Monocyte number\,,NUMERIC,
nhaneslargesample.csv:110,\laboratory\blood\Segmented neutrophils number\,,NUMERIC,
nhaneslargesample.csv:780,\laboratory\biochemistry\Prostate specific antigen ratio (%)\,,TEXT,
nhaneslargesample.csv:220,\laboratory\biochemistry\Transferrin saturation (%)\,,NUMERIC,
nhaneslargesample.csv:79,\laboratory\bacterial infection\Rubella international units\,,NUMERIC,
nhaneslargesample.csv:855,\laboratory\bacterial infection\Syphilis RPR Titer Level\,,TEXT,
nhaneslargesample.csv:856,\laboratory\bacterial infection\Syphilis TP-PA\,,TEXT,
nhaneslargesample.csv:914,\laboratory\nutrients\Total (cis- and trans-)Lycopene (ug/dL)\,,TEXT,
nhaneslargesample.csv:129,\laboratory\pcbs\PCB28 (ng/g)\,,NUMERIC,
nhaneslargesample.csv:796,\laboratory\pcbs\PCB44 (ng/g)\,,TEXT,
nhaneslargesample.csv:797,\laboratory\pcbs\PCB49 (ng/g)\,,TEXT,
nhaneslargesample.csv:155,\laboratory\pcbs\PCB52 (ng/g)\,,NUMERIC,
nhaneslargesample.csv:130,\laboratory\pcbs\PCB66 (ng/g)\,,NUMERIC,
nhaneslargesample.csv:131,\laboratory\pcbs\PCB74 (ng/g)\,,NUMERIC,
nhaneslargesample.csv:798,\laboratory\pcbs\PCB87 (ng/g)\,,TEXT,
nhaneslargesample.csv:156,\laboratory\pcbs\PCB99 (ng/g)\,,NUMERIC,
nhaneslargesample.csv:157,\laboratory\pcbs\PCB101 (ng/g)\,,NUMERIC,
nhaneslargesample.csv:132,\laboratory\pcbs\PCB105 (ng/g)\,,NUMERIC,
nhaneslargesample.csv:799,\laboratory\pcbs\PCB110 (ng/g)\,,TEXT,
nhaneslargesample.csv:133,\laboratory\pcbs\PCB118 (ng/g)\,,NUMERIC,
nhaneslargesample.csv:158,\laboratory\pcbs\PCB128 (ng/g)\,,NUMERIC,
nhaneslargesample.csv:159,\laboratory\pcbs\PCB138 & 158 (ng/g)\,,NUMERIC,
nhaneslargesample.csv:160,\laboratory\pcbs\PCB146 (ng/g)\,,NUMERIC,
nhaneslargesample.csv:800,\laboratory\pcbs\PCB149 (ng/g)\,,TEXT,
nhaneslargesample.csv:801,\laboratory\pcbs\PCB151 (ng/g)\,,TEXT,
nhaneslargesample.csv:161,\laboratory\pcbs\PCB153 (ng/g)\,,NUMERIC,
nhaneslargesample.csv:134,\laboratory\pcbs\PCB156 (ng/g)\,,NUMERIC,
nhaneslargesample.csv:135,\laboratory\pcbs\PCB157 (ng/g)\,,NUMERIC,
nhaneslargesample.csv:136,\laboratory\pcbs\PCB167 (ng/g)\,,NUMERIC,
nhaneslargesample.csv:162,\laboratory\pcbs\PCB170 (ng/g)\,,NUMERIC,
nhaneslargesample.csv:163,\laboratory\pcbs\PCB172 (ng/g)\,,NUMERIC,
nhaneslargesample.csv:164,\laboratory\pcbs\PCB177 (ng/g)\,,NUMERIC,
nhaneslargesample.csv:165,\laboratory\pcbs\PCB178 (ng/g)\,,NUMERIC,
nhaneslargesample.csv:166,\laboratory\pcbs\PCB180 (ng/g)\,,NUMERIC,
nhaneslargesample.csv:167,\laboratory\pcbs\PCB183 (ng/g)\,,NUMERIC,
nhaneslargesample.csv:168,\laboratory\pcbs\PCB187 (ng/g)\,,NUMERIC,
nhaneslargesample.csv:793,\laboratory\pcbs\PCB189 (ng/g)\,,TEXT,
nhaneslargesample.csv:802,\laboratory\pcbs\PCB194 (ng/g)\,,TEXT,
nhaneslargesample.csv:803,\laboratory\pcbs\PCB195 (ng/g)\,,TEXT,
nhaneslargesample.csv:804,\laboratory\pcbs\PCB196 & 203 (ng/g)\,,TEXT,
nhaneslargesample.csv:806,\laboratory\pcbs\PCB206 (ng/g)\,,TEXT,
nhaneslargesample.csv:807,\laboratory\pcbs\PCB209 (ng/g)\,,TEXT,
nhaneslargesample.csv:761,\laboratory\volatile compounds\Blood 2,5-Dimethylfuran (ng/mL)\,,TEXT,
nhaneslargesample.csv:922,\laboratory\acrylamide\Acrylamide (pmoL/G Hb)\,,TEXT,
nhaneslargesample.csv:860,\laboratory\nutrients\a-Cryptoxanthin(ug/dL)\,,TEXT,
nhaneslargesample.csv:859,\laboratory\nutrients\a-Carotene(ug/dL)\,,TEXT,
nhaneslargesample.csv:808,\laboratory\pesticides\Aldrin (ng/g)\,,TEXT,
nhaneslargesample.csv:900,\laboratory\biochemistry\Apolipoprotein (B) (mg/dL)\,,TEXT,
nhaneslargesample.csv:58,\laboratory\nutrients\Vitamin B12 serum (pg/mL)\,,NUMERIC,
nhaneslargesample.csv:69,\laboratory\biochemistry\Bone alkaline phosphotase (ug/L)\,,NUMERIC,
nhaneslargesample.csv:107,\laboratory\blood\Basophils percent (%)\,,NUMERIC,
nhaneslargesample.csv:811,\laboratory\polybrominated ethers\2,2,4,4,5,5-hexabromobiphenyl\,,TEXT,
nhaneslargesample.csv:862,\laboratory\nutrients\total b-Carotene(ug/dL)\,,TEXT,
nhaneslargesample.csv:39,\laboratory\heavy metals\Cadmium (ug/L)\,,NUMERIC,
nhaneslargesample.csv:861,\laboratory\nutrients\trans-b-carotene(ug/dL)\,,TEXT,
nhaneslargesample.csv:170,\laboratory\pesticides\Beta-hexachlorocyclohexane (ng/g)\,,NUMERIC,
nhaneslargesample.csv:40,\laboratory\heavy metals\Lead (ug/dL)\,,NUMERIC,
nhaneslargesample.csv:812,\laboratory\polybrominated ethers\2,2,4-tribromodiphenyl ether\,,TEXT,
nhaneslargesample.csv:813,\laboratory\polybrominated ethers\2,4,4-tribromodiphenyl ether\,,TEXT,
nhaneslargesample.csv:814,\laboratory\polybrominated ethers\2,2,4,4-tetrabromodiphenyl ether\,,TEXT,
nhaneslargesample.csv:815,\laboratory\polybrominated ethers\2,2,3,4,4-pentabromodiphenyl ether\,,TEXT,
nhaneslargesample.csv:816,\laboratory\polybrominated ethers\2,2,4,4,5-pentabromodiphenyl ether\,,TEXT,
nhaneslargesample.csv:817,\laboratory\polybrominated ethers\2,2,4,4,5-pentabromodiphenyl ether\,,TEXT,
nhaneslargesample.csv:821,\laboratory\polybrominated ethers\2,3,4,4-tetrabromodiphenyl ether\,,TEXT,
nhaneslargesample.csv:822,\laboratory\polybrominated ethers\2,3,4,4-tetrabromodiphenyl ether\,,TEXT,
nhaneslargesample.csv:818,\laboratory\polybrominated ethers\2,2,4,4,5,5-hexabromodiphenyl ether\,,TEXT,
nhaneslargesample.csv:819,\laboratory\polybrominated ethers\2,2,4,4,5,6-hexabromodiphenyl ether\,,TEXT,
nhaneslargesample.csv:820,\laboratory\polybrominated ethers\2,2,3,4,4,5,6-heptabromodiphenyl ethr\,,TEXT,
nhaneslargesample.csv:832,\laboratory\bacterial infection\Bacterial Vaginosis\,,TEXT,
nhaneslargesample.csv:863,\laboratory\nutrients\cis-b-carotene(ug/dL)\,,TEXT,
nhaneslargesample.csv:844,\laboratory\bacterial infection\Clinda induction (D) test 1\,,TEXT,
nhaneslargesample.csv:14,\laboratory\viral infection\CD4 counts (cells/mm3)\,,TEXT,
nhaneslargesample.csv:15,\laboratory\viral infection\CD8 counts (cells/mm3)\,,TEXT,
nhaneslargesample.csv:845,\laboratory\bacterial infection\Chloramphenicol 1\,,TEXT,
nhaneslargesample.csv:864,\laboratory\nutrients\cis-Lycopene(ug/dL)\,,TEXT,
nhaneslargesample.csv:865,\laboratory\nutrients\cis- Lutein/Zeaxanthin(ug/dL)\,,TEXT,
nhaneslargesample.csv:43,\laboratory\cotinine\Cotinine (ng/mL)\,,NUMERIC,
nhaneslargesample.csv:66,\laboratory\biochemistry\C-peptide: SI(nmol/L)\,,NUMERIC,
nhaneslargesample.csv:68,\laboratory\biochemistry\C-reactive protein(mg/dL)\,,NUMERIC,
nhaneslargesample.csv:866,\laboratory\nutrients\b-cryptoxanthin(ug/dL)\,,TEXT,
nhaneslargesample.csv:137,\laboratory\dioxins\12378-pncdd (fg/g)\N,NUMERIC,
nhaneslargesample.csv:794,\laboratory\dioxins\123478-hxcdd (fg/g)\T,NUMERIC,
nhaneslargesample.csv:138,\laboratory\dioxins\123678-hxcdd (fg/g)\N,NUMERIC,
nhaneslargesample.csv:139,\laboratory\dioxins\123789-hxcdd (fg/g)\N,NUMERIC,
nhaneslargesample.csv:140,\laboratory\dioxins\1234678-hpcdd (fg/g)\N,NUMERIC,
nhaneslargesample.csv:141,\laboratory\dioxins\12346789-ocdd (fg/g)\,NUMERIC,
nhaneslargesample.csv:81,\laboratory\heavy metals\Floor GFAAS (ug/sq.ft.)\N,NUMERIC,
nhaneslargesample.csv:82,\laboratory\heavy metals\Floor FAAS (ug/sq. ft.)\T,NUMERIC,
nhaneslargesample.csv:809,\laboratory\pesticides\Dieldrin (ng/g)\,,TEXT,
nhaneslargesample.csv:867,\laboratory\nutrients\d-Tocopherol(ug/dL)\,,TEXT,
nhaneslargesample.csv:846,\laboratory\bacterial infection\Daptomycin 1\,,TEXT,
nhaneslargesample.csv:893,\laboratory\allergen test\Mouse IgE antibody (kU/L)\,,TEXT,
nhaneslargesample.csv:894,\laboratory\allergen test\Rat IgE antibody (kU/L)\,,TEXT,
nhaneslargesample.csv:810,\laboratory\pesticides\Endrin (ng/g)\,,TEXT,
nhaneslargesample.csv:106,\laboratory\blood\Eosinophils percent (%)\,,NUMERIC,
nhaneslargesample.csv:87,\laboratory\polyflourochemicals\2-(N-ethyl-PFOSA) acetate\,,NUMERIC,
nhaneslargesample.csv:193,\laboratory\biochemistry\Protoporphyrin(ug/dL RBC)\,,NUMERIC,
nhaneslargesample.csv:847,\laboratory\bacterial infection\Enterotoxin A\,,TEXT,
nhaneslargesample.csv:848,\laboratory\bacterial infection\Enterotoxin B\,,TEXT,
nhaneslargesample.csv:849,\laboratory\bacterial infection\Enterotoxin C\,,TEXT,
nhaneslargesample.csv:850,\laboratory\bacterial infection\Enterotoxin D\,,TEXT,
nhaneslargesample.csv:851,\laboratory\bacterial infection\Enterotoxin H\,,TEXT,
nhaneslargesample.csv:142,\laboratory\furans\2378-tcdf (fg/g)\N,NUMERIC,
nhaneslargesample.csv:143,\laboratory\furans\12378-pncdf (fg/g)\N,NUMERIC,
nhaneslargesample.csv:144,\laboratory\furans\23478-pncdf (fg/g)\N,NUMERIC,
nhaneslargesample.csv:145,\laboratory\furans\123478-hxcdf (fg/g)\N,NUMERIC,
nhaneslargesample.csv:146,\laboratory\furans\123678-hxcdf (fg/g)\N,NUMERIC,
nhaneslargesample.csv:147,\laboratory\furans\123789-hxcdf (fg/g)\N,NUMERIC,
nhaneslargesample.csv:148,\laboratory\furans\234678-hxcdf (fg/g)\N,NUMERIC,
nhaneslargesample.csv:149,\laboratory\furans\1234678-hpcdf (fg/g)\N,NUMERIC,
nhaneslargesample.csv:795,\laboratory\furans\1234789-hpcdf (fg/g)\T,NUMERIC,
nhaneslargesample.csv:150,\laboratory\furans\12346789-ocdf (fg/g)\,NUMERIC,
nhaneslargesample.csv:882,\laboratory\allergen test\Peanut IgE antibody (kU/L)\,,TEXT,
nhaneslargesample.csv:890,\laboratory\allergen test\Shellfish IgE antibody (kU/L)\,,TEXT,
nhaneslargesample.csv:230,\laboratory\biochemistry\Fibrinogen (mg/dL)\,,NUMERIC,
nhaneslargesample.csv:60,\laboratory\biochemistry\Ferritin(ng/mL)\,,NUMERIC,
nhaneslargesample.csv:59,\laboratory\nutrients\Folate serum (ng/mL)\N,NUMERIC,
